1	'' -18.42 172.34 -1053.46
2	'' 136.12 151.68 -998.28
3	'' 621.24 125.26 -1306.9
4	'' -57.64 216.05 -1232.43
5	'' -534 187.79 -1110.58
6	'' -267.54 297.77 -1104.7
7	'' -439.99 177.78 -402.28
8	'' -237.41 98.98 -498.09
9	'' 230.72 133.38 -1039.75
10	'' 629.01 52.75 -1157.3
11	'' 365.13 4.01 -873.11
12	'' 706.23 70.81 -332.56
13	'' 249.82 23.05 -399.21
14	'' 7.41 39.97 84.02
15	'' -260.96 49.41 149.75
16	'' 598.03 228.75 745.08
17	'' 224.25 9.08 175.58
18	'' 386.16 70.77 471.08
19	'' 399.55 96.13 762.59
20	'' 365.09 95.61 810.56
21	'' 432.1 93.1 796.64
22	'' 360.74 94.97 779.11
23	'' 433.53 93.47 773.22
24	'' 252.03 134.18 921.32
25	'' 48.15 144.24 406.91
26	'' 169.9 59.99 317.58
27	'' -103.84 198.03 -1408.59
28	'' 150 237.17 -1508.31
29	'' 59.66 153.67 -972.35
30	'' 375.04 121.81 -1008.89
31	'' -376.94 194.33 -1152.76
32	'' -642.37 209.91 -1010.89
33	'' -396.84 154.55 -634.51
34	'' 519.61 2.37 -673.21
35	'' 468.04 51.23 -455
36	'' 335.64 74.91 -311.05
37	'' 347.24 51.37 -254.22
38	'' 68.19 2.51 -302.89
39	'' -585.62 117.78 -332.57
40	'' -65.53 170.72 1056.37
41	'' 511.65 175.52 1474.24
42	'' 478.51 36.59 -1143.36
43	'' 383.46 124.79 -1172.01
44	'' 366.55 124.2 -1188.53
45	'' 352.79 114.59 -1257.78
46	'' 326.22 118.1 -1258.42
47	'' 338.89 121.76 -1224.42
48	'' 315.93 129.35 -1072.82
49	'' 339.87 112.18 -1259.26
50	'' 300 106.42 -1314.53
51	'' 388.58 100.17 -1314.94
52	'' 274.3 107.66 -1301.27
53	'' 229.52 186.93 -1441.23
54	'' 441.47 71.07 -584.41
55	'' -95.29 159.48 -955.83
56	'' -434.18 236.01 -1081.11
57	'' -525.3 175.43 -1004.12
58	'' -569.69 174.06 -492.28
