1	'1' -662.53 247.08 -532.14
2	'2' -786.99 261.66 -505.96
3	'3' -743.99 269.66 -463.02
4	'4' -719.45 269.72 -489.77
5	'5' -677.55 266.23 -501.22
6	'6' -782.71 270.65 -572.16
7	'7' -760.62 304.01 -645.28
8	'8' -760.8 304.01 -672.37
9	'9' -760.6 303.98 -739.29
10	'10' -761.04 303.97 -773.85
11	'11' -364.14 252.06 -519.32
12	'12' -316.8 231.38 -529.53
13	'13' -300.32 239.02 -566.1
14	'14' -307.22 263 -558.48
15	'15' -295.36 265.16 -501.37
16	'16' -291.94 279.63 -415.66
17	'17' -311.2 255.96 -274.31
18	'18' -293.36 255.96 -261.36
19	'19' -269.7 255.96 -225.33
20	'20' -298.8 256.11 -202.33
21	'21' -308.18 255.56 -325.09
22	'22' -193.49 240.48 -266.69
23	'23' -280.31 288.51 -320.18
24	'24' -193.16 259.58 -401.02
25	'25' -170.46 341.23 -482.78
26	'26' -133.44 280.42 -387.15
27	'27' -191.04 274.45 -432.37
