1	'' 9.59 104.43 101.41
2	'' 60.8 54.81 142.3
3	'' 115.36 16.36 160.78
4	'' 66.64 19.23 188.13
5	'' 61.19 41.1 286.54
6	'' 115.14 20.44 287.61
7	'' 154.06 11.83 319.75
8	'' 85.79 17.74 218.6
9	'' 11.52 33.06 282.26
10	'' -26.17 15.77 240.9
11	'' -65.15 24.19 355.52
12	'' -145.96 20.77 292.56
13	'' -160.74 30.73 213.69
14	'' -57.68 39.6 78.93
15	'' -56.79 60.99 125.25
16	'' -95.53 34.92 -6.48
17	'' -103.74 29.85 -141.02
18	'' -137.73 20.13 -231.81
19	'' -236.69 19.02 -291.19
20	'' -107.16 117.81 331.69
21	'' -124.1 105.05 303.86
22	'' -112.6 156.32 366.36
23	'' -91.6 136 292.07
24	'' -33.92 137.56 319.83
25	'' 5.03 96.95 222.12
26	'' 101.15 86 230.65
27	'' 199.19 78.87 158.8
28	'' 122.71 77.77 278.7
29	'' 84.74 52.44 337.51
30	'' 55.78 45 335.82
31	'Master' 91.66 114.24 311.3
32	'Master' 29.52 82.29 346.02
33	'' 119.52 77.7 304.17
34	'' 169.07 81.55 162.97
35	'' 226.44 54.25 106.65
36	'' 185.49 48.16 83.33
37	'' 69.63 32.54 58.43
38	'' 175.19 18.69 -80.43
39	'' 293.51 47.27 181.55
40	'' 188.75 77.07 248.27
41	'Master' 128.15 94.15 278.34
42	'Master' 68.42 137.5 283.28
43	'Master' 105.65 198.82 253.59
44	'Master' 238.87 140.44 258.32
45	'Master' 121.13 124.05 86.03
46	'Master' 24.26 134.4 131.76
47	'' -50.59 107.25 110.02
48	'' -7.18 106.97 306.81
49	'' 65.69 28.69 -71.27
50	'' 191.19 20.47 -226.36
51	'' 210.27 16.3 -298.97
52	'' 42.88 28.72 -239.14
53	'' 19.42 9.31 -167.22
54	'' -74.76 167.55 175.04
55	'Master' -104.78 182.44 289.73
56	'Master' -163.97 203.82 250.95
57	'' -146.78 168.08 246.43
58	'' -217.63 121.31 243.66
59	'' -231.92 143.09 320.05
60	'Master' -80.35 77.03 -230.69
61	'' -107.42 144.22 112.51
62	'' 209.52 20.1 352.21
