1	'' -1031.18 67.26 403.05
2	'' -1020.45 67.27 392.71
3	'' -1027.12 75.18 398.72
4	'' -820.62 66.35 425.25
5	'' -840.89 88.53 439.42
6	'' -840.89 88.53 439.42
7	'' -755.41 87.52 412.94
8	'' -676.05 64.14 466.49
9	'' -671.94 64.14 459.16
10	'' -600.03 71.23 441.11
11	'' -603.66 74.86 441.11
12	'' -606.52 77.71 440.93
13	'' -638.97 71.7 351.75
14	'' -598.69 50.58 396.24
15	'' -594.99 50.58 400.27
16	'' -591.45 50.58 402.89
17	'' -586.82 50.58 408.03
18	'' -549.48 81.08 474.03
19	'' -554.77 78.42 365.85
20	'' -534.22 77.58 473.04
21	'' -524.38 74.33 459.9
22	'' -510.12 70.08 459.83
23	'' -518.51 70.08 459.54
24	'' -501.61 68.36 446.72
25	'' -510.81 68.36 422.23
26	'' -506.46 68.36 410.95
27	'' -503.79 71.09 400.69
28	'' -494.02 73.56 407.06
29	'' -456.46 55 371.04
30	'' -450.6 46.44 366.33
31	'' -445.41 44.69 366.67
32	'' -439.62 83.8 384.17
33	'' -434.63 83.8 389.05
34	'' -429.08 83.8 394.92
35	'' -423 83.8 400.75
36	'' -417.3 83.8 406.48
37	'' -372.97 70.39 487.12
38	'' -379.76 48.6 460.83
39	'' -444.18 65.67 469.49
40	'' -444.59 72.17 465.66
41	'' -431.81 71.35 471.15
42	'' -440.46 79.12 474.17
43	'' -444.83 87.01 468.9
44	'' -435.73 88.89 459.31
45	'' -432.77 91.77 472.05
46	'' -432.71 104.37 461.41
47	'' -427.82 115.43 454.69
48	'' -444.53 106.61 465.83
49	'' -438.15 118.36 474.06
50	'' -499.81 68.36 434.68
51	'' -738.34 84.28 495.5
