1	'Start' 300.95 27.1126 -149.453
2	'' 269.943 26.984 -194.24
3	'' 232.027 26.9798 -237.487
4	'' 181.36 44.4746 -283.462
5	'' 113.69 62.3497 -305.585
6	'' 63.9349 78.1124 -303.029
7	'' 1.68607 99.1185 -300.558
8	'' -51.5157 85.7589 -254.122
9	'' -71.2561 69.126 -201.723
10	'' -92.6661 59.161 -109.729
11	'' -74.7196 66.1702 -59.9361
12	'' -40.8732 74.0659 -23.0346
13	'' 28.2073 71.5379 -38.6858
14	'' 84.571 65.2353 -44.4912
15	'' 159.473 53.8228 17.1397
16	'' 243.133 33.4383 34.3971
17	'' 314.154 47.9541 56.1287
18	'' 354.816 49.8824 79.5898
19	'' 384.083 43.3887 113.183
20	'' 427.072 35.7029 106.35
21	'' 437.856 29.2521 66.455
22	'' 420.248 39.6607 2.20333
23	'' 378.666 42.1909 -42.0125
24	'Finish' 313.078 32.7522 -119.743
