1	'Start_Gold2:35' -1034.99 80.567 475.002
2	'' -986.81 81.0612 437.585
3	'' -944.609 81.5231 369.508
4	'' -960.52 71.1436 295.71
5	'' -927.138 45.5523 206.198
6	'' -923.464 30.4267 84.7734
7	'' -861.405 29.4136 -53.7208
8	'' -763.06 47.8351 -131.153
9	'' -780.436 38.5581 -264.111
10	'' -782.335 33.6453 -362.438
11	'' -731.867 33.2897 -381.534
12	'' -676.424 33.6805 -446.699
13	'' -614.126 0.186647 -539.552
14	'' -540.416 -0.257469 -627.943
15	'' -465.019 5.25337 -705.193
16	'' -390.446 36.2926 -614.698
17	'' -371.419 33.9885 -539.736
18	'' -411.602 15.722 -426.799
19	'' -462.168 25.1428 -335.984
20	'' -383.431 21.6659 -213.284
21	'' -306.578 13.9832 -220.965
22	'' -203.586 16.8541 -238.238
23	'' -68.4761 42.0181 -251.878
24	'' 36.7729 52.1615 -287.985
25	'' 178.573 54.8977 -231.987
26	'' 323.583 59.5996 -274.613
27	'' 403.884 46.8006 -384.452
28	'' 400.931 48.0209 -476.871
29	'' 371.443 35.3951 -665.134
30	'' 430.904 42.5198 -770.378
31	'' 546.952 17.813 -718.353
32	'' 693.672 36.1467 -708.797
33	'' 816.294 68.0603 -701.651
34	'' 946.266 38.7262 -539.866
35	'' 1041.92 30.397 -381.714
36	'' 1075.82 32.6718 -248.077
37	'' 1047.92 54.5445 -80.0802
38	'' 1014.29 80.9309 79.0678
39	'' 1047.12 79.4479 201.878
40	'' 1056.53 93.2151 300.66
41	'' 1018.38 93.7925 404.772
42	'' 1078.42 55.8829 550.34
43	'' 1072 50.7641 647.02
44	'' 877.573 86.6732 679.098
45	'' 749.303 95.3657 697.457
46	'' 615.182 113.03 677.946
47	'' 487.9 103.436 743.428
48	'' 258.863 72.7046 747.332
49	'' 126.547 80.9136 746.427
50	'' -46.9837 4.28017 743.586
51	'' -155.635 -0.183394 838.031
52	'' -237.556 -0.22163 864.646
53	'' -341.484 9.39811 869.605
54	'' -420.518 31.5927 874.361
55	'' -462.139 30.2589 860.207
56	'' -569.154 14.0602 851.906
57	'' -608.315 26.7987 795.804
58	'' -679.57 50.6787 768.272
59	'' -761.456 85.6951 723.955
60	'' -857.838 77.5254 661.627
61	'Secondlast_2:30_for_gold' -950.602 83.5935 649.808
62	'Finish' -1018.56 81.6843 547.982
