1	'Start'	-809.0034281203604	2.398698541549094	-120.50050740599579
2	'Flag'	-740.7458926509217	5.470149246310476	-120.97036550480209
3	'Flag'	-706.0457469536836	7.177064390072824	-126.85144915386114
4	'Flag'	-679.5657148377476	9.759713411609953	-145.99921942112024
5	'Flag'	-703.3500932986938	11.05281496253587	-226.4541342285155
6	'Flag'	-571.5117866979704	12.04823975519231	-359.31237039797423
7	'Flag'	-536.206929095748	11.846821206505593	-377.294558144259
8	'Flag'	-478.77398093025	10.002695577663884	-388.6270240689728
9	'Flag'	-450.04073303670117	9.775063719584288	-386.02437393121164
10	'Flag'	-413.8061881160437	2.235669115038958	-365.2884295849441
11	'Flag'	-383.4064873039234	1.4794689056698445	-366.09638534154846
12	'Flag'	-377.1013659814445	0.5226999223518524	-380.8562705008461
13	'Flag'	-376.49430360614247	1.1208200946630371	-405.4360617654649
14	'Flag'	-379.61252298051687	1.6116426156512518	-481.2954726505048
15	'Flag'	-370.78983428541443	3.2408307906827676	-574.5390534210107
16	'Flag'	-294.24374686560344	1.9875228507362674	-584.6854007486041
17	'Flag'	-114.61325129914603	6.7043168686462975	-595.692798591337
18	'Flag'	70.84299938192314	6.40250377700056	-498.4501755335664
19	'Flag'	227.42668338426685	8.719487083253535	-350.37020609112597
20	'Flag'	360.12321690114084	13.550092142329305	-297.7520798136961
21	'Flag'	429.1388858825527	14.327378519936842	-325.8190066591362
22	'Flag'	471.97150619695736	19.125787512122418	-315.8533645959363
23	'Flag'	479.0257254572614	23.180378471368748	-293.2025913487378
24	'Flag'	504.3536913437325	50.101307019189015	-220.19316368498542
25	'Flag'	505.72929645661543	59.669507337137034	-142.17003458983828
26	'Flag'	486.88493500765367	70.97117182171758	-98.83652618328267
27	'Flag'	483.1106596887098	79.0106779340992	-22.236637944887843
28	'Flag'	415.92051246671656	84.65823315506569	46.88295022880475
29	'Flag'	373.6749297416326	100.16495309018029	126.79692022656104
30	'Flag'	300.46992901663924	79.45671143711337	225.03185075569854
31	'Flag'	265.6700562222996	80.91482188420935	242.14812096729747
32	'Flag'	206.088961354234	52.17194196417405	259.17355031903185
33	'Flag'	81.27756124364797	29.135187822004728	247.03061121380358
34	'Flag'	-39.03500436750762	10.25789313635736	183.26704072146538
35	'Flag'	-133.36734858339102	14.844001503808398	86.7555233344524
36	'Flag'	-208.499277072232	18.10593002672383	-15.460408897583527
37	'Flag'	-302.203874011027	10.105314222405601	-21.762719546479676
38	'Flag'	-391.45745860022646	11.437842078479624	2.00654990557067
39	'Flag'	-478.5658879945313	7.424068918592173	25.483891635504452
40	'Flag'	-558.5065429399132	6.854922035325103	43.997841315613464
41	'Flag'	-598.996049619064	7.018180834253276	43.356790763315516
42	'Flag'	-726.6076611560954	1.1876732132798837	51.457597675610685
43	'Flag'	-808.8418256556968	13.315278686297455	64.70369100348486
44	'Flag'	-833.1199249824286	13.945648453677364	67.1498107748299
45	'Flag'	-840.2113854605055	12.22640919188802	21.023754554602462
46	'Finish'	-838.7115412030853	1.1313418986487616	-74.39126452597424
