1	'' 34.77 65.79 -226.41
2	'' 1273.16 -19.49 697.98
3	'' 679.19 -60.85 -869.92
4	'' -1057 -0.68 -531.64
5	'' -752.69 176.86 31.55
6	'' -1093.65 141.81 803.55
7	'' -717.71 123.77 -151.87
8	'' -455.03 51.75 -725.52
9	'' -142.96 56.97 -418.44
10	'' -171.43 -26.55 1021.44
11	'' -319.61 86.81 696.17
12	'' 834.16 85.51 -39.89
13	'' 1221.22 2.94 889.05
14	'' 78.93 112.55 689.17
15	'' -241.42 36.23 -497.8
16	'' -802.95 117.93 -237.4
17	'' 837.93 189.17 97.65
18	'' 335.89 28.25 756.03
19	'' 270.16 -46.28 -824.85
20	'' 825.79 36.27 -115.76
21	'' 423.93 -22.73 1021.13
22	'' 986.88 -20.2 965.5
23	'' -1200.05 158.28 725.38
24	'' 604.36 70.04 -413.36
25	'' -1168.5 162.98 443.19
26	'' 1250.77 -18.41 -627.72
27	'' -163.95 59.42 -565.4
28	'' -618.87 146.55 441.95
29	'' -1154.4 -20.16 -682.68
30	'' -1268.48 159.49 632.66
31	'' 4.82 56.96 -459.51
32	'' 117.91 -8.99 -719.88
33	'' -964.19 156.01 330.82
34	'' 818.59 -69.95 -819.49
35	'' -535.06 2.81 -348.8
36	'' -361.68 -72.03 -879.67
37	'' -646.14 160.64 251.44
38	'' -1057.86 163.47 355.94
39	'' 1000.9 -41.29 -812.68
40	'' 1063.88 -30.52 1014.73
41	'' 437.52 99.41 -227.78
42	'' 1205.47 81.39 -351.54
43	'' 307.02 83.92 498.11
44	'' -377.11 71.99 601.25
45	'' 1178.7 32.7 275.91
46	'' 1230.69 112.91 -499.47
47	'' -631.31 55.82 -617.21
48	'' 637.29 34.49 -185.74
49	'' 728.05 32.59 -201.39
50	'' -75.43 93.45 -600.11
51	'' -238.26 37.89 -506.32
52	'' 1122.89 37.96 180.06
53	'' 449.62 -25.65 -808.3
54	'' -41.92 56.96 -399.41
55	'' 94.09 83.77 -92.86
56	'' -187.41 53.79 -565.64
57	'' 1138.72 24.13 -430.93
58	'' 830.25 22.86 926.81
59	'' 93.27 -24.11 989.86
60	'' -201.81 49.29 -521.66
61	'' -245.1 -46.48 -842.64
62	'' -871.57 150.07 238.64
63	'' 46.13 70.35 583.16
64	'' 873 21.23 305.74
65	'' -98.54 56.96 -413.74
66	'' -1329.12 122.29 -511.65
67	'' 1288.54 76.25 -256.85
68	'' -854.39 101.71 -177.47
69	'' -1020.44 171.92 847.09
70	'' -405.5 8.97 -109.57
71	'' 19.9 96.42 -19.71
72	'' 852.25 -54.35 -740.06
73	'' -169.93 8.52 966.46
74	'' 146.4 74.02 -142.61
75	'' -562.37 90.86 382.76
76	'' -260.71 35.57 -508.76
77	'' -1039.42 118.8 642.43
78	'' -279.07 88.02 -78.79
79	'' -192.76 53.76 -565.05
80	'' -24.92 56.96 -417.75
81	'' 1236 107.91 -99.5
82	'' 1046.61 -65.03 -907.69
83	'' 10.36 96.87 745.92
84	'' 249.33 88.2 666.66
85	'' 941.62 114.45 94.72
86	'' -740.23 182.72 -13.42
87	'' 29.27 37.84 -194.04
88	'' 1192.75 79.92 -567.31
89	'' 985.72 2.53 225.77
90	'' -470.11 157.96 89.96
91	'' 268.18 5.3 848.26
92	'' -222.04 95.03 -20.23
93	'' -815.63 68.19 513.2
94	'' -338.08 124.81 809.15
95	'' -573.48 107.27 -509.68
96	'' -319.11 -18 -268.85
97	'' -651.13 130.98 466
98	'' 1127.57 17.58 -504.63
99	'' 883.87 42.74 -61.56
100	'' -1061.55 213.46 578.5
101	'' 997.35 24.65 329.81
102	'' 1380.38 -40.05 946.42
103	'' -1141.79 -70.44 -923.11
104	'' -534.42 118.18 -50.79
105	'' -10.54 56.96 -439.49
106	'' -468.96 7.93 -276.53
107	'' -300.81 -63.31 -667.69
108	'' 584.41 76.63 -360.19
109	'' -265 -63.91 -746.7
110	'' 715.16 32.03 -111.11
111	'' -136.93 59.44 -581.99
112	'' 1067.52 6.56 -499.38
113	'' -199.84 53.84 -582.94
114	'' -147.77 28.26 620.85
115	'' -393.52 -20.13 -207.03
116	'' -805.35 -30.38 -889.8
117	'' 517.9 84.38 -434.04
118	'' 1327.82 119.21 -124.1
119	'' 442.81 -67.17 -912.85
120	'' -1184.4 -14.13 -555.56
121	'' -498.2 46.15 630.32
122	'' -145.08 59.43 -578.34
123	'' -901.21 153.25 279.35
124	'' 22.6 70.87 617.56
125	'' 616.07 -30.54 1027.8
126	'' -555.23 72.25 -567.32
127	'' -184.26 53.82 -571.92
128	'' 1133.57 28.18 290.57
129	'' -890.55 96.99 -680.17
130	'' -128.82 59.45 -579.54
131	'' -214.47 48.09 -567.34
132	'' 364.44 14.78 -763.95
133	'' 287.18 118.53 683.91
134	'' -797.84 132.95 -271.9
135	'' 1378.18 -35.08 -529.36
136	'' -157.16 59.45 -564.17
137	'' 770.5 -38.05 -495.73
138	'' 918.37 97.75 143.43
139	'' -39.6 80.75 -689.01
140	'' -558.98 177.2 208.99
141	'' -1119.1 162.43 374.78
142	'' -961.89 117.21 635.22
143	'' -942.33 72.33 -728.93
144	'' -1112.33 143.38 674.99
145	'' -1159.26 220.99 674.87
146	'' 1234.97 75.31 127.44
147	'' 42.31 195.91 -544.28
148	'' 806.88 -61.39 -614.6
149	'' 156.33 -65.7 -917.74
150	'' 644.68 28.93 -43.53
151	'' -255.99 35.74 -510.34
152	'' 450.99 -19.71 911.6
153	'' -49.47 67.26 575.24
154	'' 512.2 -28.12 975.53
155	'' -204.43 49.48 -512.97
156	'' 161.6 97.14 -597.12
157	'' -189.18 53.82 -570.35
158	'' 253.65 95.19 -293.44
159	'' 352.79 85.94 -266.32
160	'' 366.62 93.18 -266.11
161	'' 480.99 94.47 -346.74
162	'' 502.69 97.16 -256.99
163	'' 495.78 98.12 -165.29
164	'' 558.69 98.71 -82.06
165	'' -41.77 25.72 -113.18
166	'' -115.32 72.4 -63.64
167	'' -215.16 13.44 -188.22
168	'' -741.89 99.06 420.63
169	'' -744.4 89.85 462.65
170	'' -652.04 27.72 560.48
171	'' -474.77 59.53 596.79
172	'' -363.62 133.02 552.18
173	'' -229.26 63.66 557.76
174	'' -141.13 70.27 528.26
175	'' -103.29 72.38 472.04
176	'' 114.16 6.02 905.65
177	'' 595.65 -23.54 912.82
178	'' 678.06 -21.24 964.63
179	'' 563.91 -29.69 1023.45
180	'' 925.47 3.56 808.1
181	'' 869.31 80.6 963.58
182	'' 880.67 5.4 976.48
183	'' 1170.51 -37.03 1012.68
184	'' 1321.32 -25.61 821.84
185	'' 1385.68 -35.61 692.89
186	'' 1247.87 14.31 280.46
187	'' 1184.44 71.11 200.5
188	'' 1062.41 27.25 254.54
189	'' 905.99 55.96 279.42
190	'' 883.72 31.3 403.88
191	'' 856.59 56.74 437.41
192	'' 837.56 34.94 437.23
193	'' 798.14 89.83 531.76
194	'' 757.17 69.02 656.98
195	'' 663.07 83.38 705.12
196	'' 467.68 38.03 650.13
197	'' 364.03 62.61 636.76
198	'' 257.65 177.16 746.41
199	'' 191.1 145.06 841.25
200	'' 205.42 111.22 727.7
201	'' 157.75 78.16 542.53
202	'' 162.68 79.96 502.75
203	'' 74.32 78.82 509.11
204	'' -308.01 -31.85 997.83
205	'' -433.33 -24.27 955.05
206	'' -723.78 -32.68 953.64
207	'' -478.29 -17.14 -355.84
208	'' -385.45 -38.56 -466.07
209	'' -206.63 48.06 -525.34
210	'' -244.93 36.06 -506.22
211	'' -204.36 53.75 -583.55
212	'' -189.04 53.82 -566.53
213	'' -139.75 59.45 -574.73
214	'' -112.95 60.81 -566.34
215	'' -131.4 87.72 -674.8
216	'' -40.84 116.14 -640.13
217	'' -37.06 57.47 -499.9
218	'' -49.76 56.96 -369.63
219	'' -96.69 56.96 -395.74
220	'' -129.64 56.96 -429.56
221	'' -527.15 170.7 75.44
222	'' -631.07 153.51 -13.94
223	'' -614.49 154.42 -6.92
224	'' -609.43 125.8 -60.34
225	'' -831.22 185.27 -98.99
226	'' -873.57 101.71 -182.77
227	'' -773.82 120.33 -296.6
228	'' -747.23 80.81 -343.03
229	'' -628.72 124.43 -265.03
230	'' -821.33 138.88 323.03
231	'' -1062.94 219.42 275.04
232	'' -1086.68 169.63 554.31
233	'' -1202.84 159.43 556.24
234	'' -1199.97 158.25 724.76
235	'' -1226.75 158.44 835.44
236	'' -1171.72 176.69 905.34
237	'' -1019.72 171.59 846.72
238	'' -940.77 108.08 854.6
239	'' -892.32 119.43 917.99
240	'' -776.38 120.71 -141
241	'' -759.86 181.7 -67.34
242	'' -462.7 118.98 -50.26
243	'' -357.22 105.05 10.49
244	'' 139.6 77.52 -237.55
245	'' 227.92 88.01 -165.25
246	'' 63.68 88.97 -19.09
247	'' 1205.5 1.96 792.72
248	'' 792.72 -69.41 -884.25
249	'' 912.78 -72.85 -878.02
250	'' -1195.54 -0.83 -417.33
251	'' 697.19 51.65 -345.32
252	'' 742.47 32.91 -279.29
253	'' 1137.8 -17.33 -674.56
254	'' 989 2.85 -621.89
255	'' 869.53 -32.35 -538.87
256	'' -619.81 108.08 473.04
257	'' -37.06 56.96 -414.89
258	'' -35.47 56.96 -389.08
259	'' 232.29 -27.69 -761.38
260	'' -401.64 -24.27 -330.58
261	'' 939.83 3.49 882.99
262	'' 319.63 91.92 -182.78
263	'' 444.96 97.4 -392.23
264	'' 395.86 95.71 -495.77
265	'' 278.55 97.06 -633.19
266	'' 316.02 97.27 -693.18
267	'' 1116.88 30.5 -274.4
268	'' 1068.91 18.69 -295.18
269	'' 321.13 83.48 543.15
270	'' 397.87 7.43 617.7
271	'' 524.8 47.27 595.39
272	'' 680.04 14.72 666.17
273	'' -365.1 140.58 479.05
274	'' -503.59 87.45 801.4
275	'' -393.3 114.18 795.42
276	'' -619.67 -21.36 863.55
277	'' -561.64 -28.93 962.88
278	'' 1302.49 36.26 190.23
279	'' 1031.27 30.43 370.75
280	'' 1045.13 4.39 420.88
281	'' 1145.6 51.56 -531.19
282	'' -1317.09 147.76 -609.13
283	'' -49.62 3.34 857.6
284	'' -253.16 35.58 -518.44
285	'' -255.16 35.63 -523.57
286	'' -246.75 34.96 -494.68
287	'' -189.69 53.69 -560.73
288	'' -186.86 53.83 -570.5
289	'' -146.07 59.41 -571.71
290	'' -129.31 59.45 -574.28
291	'' -88.71 93.73 -652.11
292	'' -1111.88 142.71 674.14
293	'' -1055.63 116.25 750.14
294	'' -1020.21 171.76 846.57
295	'' 1271.13 93.12 -702.48
296	'' 1230.96 167.9 -719.65
297	'' 951.28 76.26 225.13
298	'' 753.68 35.47 266.97
299	'' 690.02 41.69 236.24
300	'' 652.09 8.73 228.05
301	'' 601.51 -0.54 74.01
302	'' 626.43 28.93 -52.74
303	'' -575.31 95.56 -526.94
304	'' -997.45 -61.64 -886.95
305	'' 926.98 74.18 -8.46
306	'' -1247.66 -15.51 -866.42
307	'' -340.35 -57.49 -585.41
308	'' -64.86 83.58 641.1
309	'' -677.55 -51.36 -885.08
310	'' -643.08 2.61 -743.91
311	'' -759.19 115.1 -703.63
312	'' 78.48 112.76 689.52
313	'' -164.6 59.4 -564.63
314	'' -953.23 118.63 -635.59
315	'' -142.6 56.97 -418.45
316	'' -201.62 49.17 -528.19
317	'' 761.37 -83.73 -756.58
318	'' -712.91 127.95 -240.26
319	'' -601.86 155.74 -313.45
320	'' -376.4 66.62 746.6
321	'' 798.79 85.37 20.03
322	'' 761.29 49.57 -102.79
323	'' 633.56 33.04 -247.39
324	'' 624.72 54.18 -301.26
325	'' 128.81 102.62 754.21
326	'' 221.54 167.57 794.8
327	'' -1011.99 216.46 375.03
328	'' -1021.03 162.32 448.62
329	'' -1049.78 199.63 489.35
330	'' -964.02 156 330.61
331	'' -605.53 83.69 484.41
332	'' 122.1 93.94 -382.02
333	'' -2.63 153.8 -272.13
334	'' 960.53 -25.98 -701.99
335	'' -761.02 143.34 240.31
336	'' 320.67 85.32 -270.81
337	'' 1285.25 71.4 -471.95
338	'' 1165.12 68.89 -500.74
339	'' 1154.16 3.53 371.72
340	'' -574.32 92.14 -543.86
341	'' 785.51 39.15 959.14
342	'' 883.4 1.83 866.25
343	'' -12.86 3.47 725.33
344	'' 800.66 6.18 328.89
345	'' 772.21 6.51 400.2
346	'' 889.82 2.03 515.37
347	'' 934.86 3.27 611.22
348	'' 822.84 76.41 638.14
349	'' 721.28 84.31 629.11
350	'' 613.79 65.81 373.88
351	'' 1330.08 59.32 -269.34
