1	'' 85.31 91.78 1372.09
2	'' 94.2 19.63 -109.9
3	'' 28.6 79.89 1354.26
4	'' -320.31 50.15 882.6
5	'' 284.93 -0.88 -1249.34
6	'' -416.23 18.88 -666.44
7	'' 89.47 -45.5 -1257.14
8	'' 14.31 59.75 1186.02
9	'' -346 15.77 1050.51
10	'' 68.23 14.74 865.51
11	'' 286.12 37.05 -847.57
12	'' 296.97 5.22 -42.86
13	'' -168.41 7.27 -348.64
14	'' 306.13 1.15 -1236.11
15	'' 223.51 1.19 -1069.85
16	'' 493.96 -0.79 -1256.92
17	'' 386.35 40.59 246.36
18	'' -438.77 3.25 764.19
19	'' -351.49 43.77 935.96
20	'' 171.52 35.42 915.34
21	'' 169.2 35.64 1179.6
22	'' 174.63 -0.34 -880.25
23	'' -141.23 32.66 1200.3
24	'' -248.64 10.45 158.75
25	'' -139.25 -7.55 313.71
26	'' 8.21 9.47 752.58
27	'' 514.92 49.25 307.61
28	'' -385.87 11.15 -594.73
29	'' -242.14 25.51 1244.75
30	'' 160.33 14.81 260.01
31	'' 211.72 22.83 228.37
32	'' 448.65 1.24 -1220.25
33	'' 410.11 20.37 -1046.84
34	'' -409.71 -58.24 123.79
35	'' 316.25 10.07 -1020.65
36	'' -363.45 27.01 -666.2
37	'' -298.5 -14.71 -420.62
38	'' -318.15 26.35 -838.97
39	'' -487.97 -39.91 342.44
40	'' 34.18 9.78 900.03
41	'' -195.41 9.66 558.98
42	'' 141.63 33.53 -293.22
43	'' -54.54 -40.84 -843.46
44	'' 233.92 -61.42 -1390.06
45	'' 484.7 40.8 290.53
46	'' 520.13 138.5 166.59
47	'' -175.73 -0.41 -755.3
48	'' -189.72 2.28 1067.99
49	'' -302.37 24.61 -790.2
50	'' 133.95 31.32 90.9
51	'' -15.08 25.75 10.34
52	'' -284.29 34.22 -888.35
53	'' 396.32 75.26 1298.45
54	'' -414.3 48.45 -829.93
55	'' -468.24 -0.87 1236.12
56	'' -445.13 40.08 -772.59
57	'' 355.44 21.85 -1220.07
58	'' 470.6 64.02 1004.78
59	'' -445.86 10.29 -439.23
60	'' 105.07 40.35 -550.46
61	'' 298.21 79.7 1014.82
62	'' 197.94 9.51 -867.76
63	'' 362.8 16.78 -1175.51
64	'' 108.54 2.89 664.9
65	'' -149.77 -0.77 327.59
66	'' -541.94 1.98 1004.63
67	'' 23.35 58.39 1180.18
68	'' -105.82 21.77 -399.62
69	'' -5.65 -0.45 291.45
70	'' -471.37 2.33 1205.6
71	'' 286.69 5.56 -48.4
72	'' -213.52 0.88 -221.3
73	'' 78.82 18.59 -148.46
74	'' 302.28 6.46 -49.69
75	'' 260.16 50.06 1139.33
76	'' -224.1 7.97 537.01
77	'' -431.14 6.29 1131.95
78	'' 274.49 49.67 1158.33
79	'' 125.88 22.9 333.25
80	'' -226.44 13.37 334.35
81	'' -26.34 -0.24 250.03
82	'' 293.59 68.43 984.91
83	'' -59.4 16.14 492.97
84	'' -298.64 2.42 1088.14
85	'' 516.1 1.44 -1215.11
86	'' 264.97 68.19 52.66
87	'' -75.85 19.37 1084.86
88	'' 293.84 22.13 -822.3
89	'' -33.86 1.99 904.54
90	'' -98.6 19.66 37.59
91	'' -273.86 70.54 -1061.87
92	'' 547.31 136.31 111.88
93	'' 58.76 23.9 -35.19
94	'' 317.41 73.02 121.39
95	'' -439.37 17.62 -358.23
96	'' 69.24 10.53 290.69
97	'' -514.91 -87.65 203.88
98	'' 199.01 42.96 62.57
99	'' 160.28 19.39 187.48
100	'' -79.04 -44.73 -778.42
101	'' -382.55 2.15 427.17
102	'' 11.67 8.63 192.23
103	'' -25.28 10.78 652.11
104	'' 43.86 34.17 -339.58
105	'' -255.45 34.47 695.03
106	'' -491.69 6.92 1067.65
107	'' -84.14 35.68 -561.69
108	'' -179.89 9.11 338.96
109	'' 360.45 47.1 -770.25
110	'' 128.11 -13.79 -1087.65
111	'' 350.14 82.78 60.68
112	'' -468.35 19.14 -386.82
113	'' 462.46 88.45 1282.71
114	'' 54 34.3 -333.41
115	'' 344.29 66.52 -728.59
116	'' -427.23 6.91 746.59
117	'' -251.36 28.3 -857.71
118	'' -518.84 2.48 1051.7
119	'' 205.18 8.93 -808.42
120	'' -402.75 39.35 -763.24
121	'' 34.36 4.87 758.75
122	'' -485.06 22.77 -341.17
123	'' 14.8 23 -451.45
124	'' -321.56 -86.33 -146.16
125	'' 149.44 47.32 1226.34
126	'' 240.73 72.5 1017.33
127	'' -209.66 3.12 -802.25
128	'' -124.55 23.28 667.24
129	'' 127.99 18.58 -118.72
130	'' 202.35 13.81 348.8
131	'' -196.82 10.7 876.34
132	'' -233.73 6.64 1137.83
133	'' -138.16 10.27 601.26
134	'' 481.4 45.44 265.11
135	'' -11.83 18.26 -145.24
136	'' -54.67 3.6 223.59
137	'' 27.19 76.95 1330.18
138	'' -378.54 58.73 -898.8
139	'' 113.36 58.73 1252.15
140	'' -14.14 11.26 394.16
141	'' 64.4 8.36 267.19
142	'' 294.79 8.86 -1146.96
143	'' -215.19 10.13 35.57
144	'' -130.61 22.99 1119.35
145	'' -397.75 -61.9 50.38
146	'' -67.19 21.96 119.61
147	'' 138.76 32.49 403.89
148	'' -224.98 8.36 211.94
