1	'' 465 108.442 1397.56
2	'' 505.897 91.0055 1313.94
3	'' 462.397 87.1493 1282.8
4	'' 414.686 72.2746 1250.76
5	'' 295.742 38.1366 1214.55
6	'' 401.599 46.2362 1161.78
7	'' 506.471 52.9351 1181.29
8	'' 273.437 48.5441 1157
9	'' 108.783 56.8773 1262.99
10	'' 112.658 58.5091 1252.02
11	'' -12.7808 21.7505 1053.31
12	'' -7.42903 26.8841 1018.06
13	'' 12.6672 23.5734 975.111
14	'' -60.6451 3.17357 929.83
15	'' -60.1072 27.0665 1168.81
16	'' -90.8525 25.1731 1155.05
17	'' -101.492 41.6575 1204.06
18	'' -406.113 11.3036 1126.66
19	'' -498.362 1.17121 1194.67
20	'' -413.273 6.09438 852.792
21	'' -373.361 40.1151 946.266
22	'' -449.763 25.4885 646.121
23	'' -65.6192 5.69296 436.22
24	'' -242.257 3.9342 290.097
25	'' -240.362 4.84408 253.443
26	'' -190.862 18.2767 24.5483
27	'' -154.696 15.2788 45.1852
28	'' 38.1266 33.0291 -69.5988
29	'' 33.8553 17.7873 -168.938
30	'' 56.8635 32.6671 -202.37
31	'' -378.929 6.49155 -270.819
32	'' -439.104 5.25849 -246.418
33	'' -486.112 21.0204 -341.756
34	'' -529.522 7.70624 -450.46
35	'' -512.698 7.92415 -604.748
36	'' -444.642 38.9306 -772.593
37	'' -441.858 41.5317 -790.854
38	'' -162.14 70.3855 -1054.24
39	'' -165.372 70.3819 -1045.72
40	'' -303.151 23.9024 -791.99
41	'' -55.5584 35.5262 -597.307
42	'' 154.864 22.2899 -660.009
43	'' 265.063 35.225 -765.254
44	'' 205.03 7.63667 -808.402
45	'' 285.808 35.6604 -848.399
46	'' 320.78 24.4494 -957.641
47	'' 348.733 20.6442 -961.958
48	'' 361.646 14.4149 -997.397
49	'' 326.056 7.80395 -1023.15
50	'' 245.937 -0.0437974 -1045.06
51	'' 135.935 -16.3345 -1110.78
52	'' 614.989 52.7557 -871.937
53	'' 201.237 36.4325 857.602
54	'' 216.705 40.0664 891.205
55	'' 224.158 40.0649 865.548
56	'' 319.794 63.5592 973.721
57	'' 304.571 79.8485 1009.36
58	'' 302.325 79.7983 1029.7
59	'' 389.571 67.6039 917.972
60	'' 68.5983 13.7971 863.82
61	'' -24.6014 8.17858 775.378
62	'' -23.7797 10.3939 652.899
63	'' 66.1106 7.83719 540.821
64	'' 141.068 32.3672 411.427
65	'' 120.625 19.777 345.884
66	'' 38.0715 -8.68929 247.815
67	'' 204.735 7.82723 293.978
68	'' 67.7718 8.96343 289.376
69	'' 5.8433 9.97813 178.907
70	'' 67.93 8.99623 289.858
71	'' -35.9243 -8.22416 253.14
72	'' 428.076 54.1679 418.752
73	'' 512.911 48.0472 307.019
74	'' 494.231 47.4638 249.268
75	'' 431.485 42.9148 252.927
76	'' 394.922 89.4286 142.737
77	'' 514.696 126.757 138.327
78	'' 537.964 140.051 161.933
79	'' 265.349 67.0662 51.9985
80	'' 290.006 3.81392 -44.1955
81	'' 287.137 4.41663 -48.9072
82	'' 372.463 3.73361 -71.7245
83	'' 578.117 109.406 -351.715
