1	'Bloodtide_coast'	323.8192262669978	-59.949934908081545	480.1592143036097
2	'frostgore_sound'	-42.262833498193366	-17.13404141923003	193.50535793539484
3	'Gendarran_Fields'	-13.028697903072128	-49.61335511070325	36.96598217520687
4	'Harathi_Hinterlands'	874.2690285743963	-102.41106699538818	-897.9795064404474
5	'Iron_marches'	401.35419012103216	-42.84123222648624	195.22483474197594
6	'Kessex'	136.49892290264629	-63.404354099411286	-419.8940391426097
7	'Lornars_Pass'	-299.46441613677143	-51.28641374109138	-1159.2438612192864
8	'Mount_Maelstrom'	1223.6924467767242	-123.57856468453821	-402.94338490914396
9	'Snowden_Drifts'	137.0112338517301	-27.776469546093523	-534.3884918745018
10	'Timberline_Falls'	633.0444129540999	-41.89050310533941	202.85586365531407
