1	'1' -902.164 1.29425 -117.301
2	'2' 867.704 151.138 249.314
3	'3' 1329.48 24.1472 -452.372
4	'1' -839.56 3.15117 -196.222
5	'2' -1076.82 12.9586 -118.629
6	'3' -1075.94 10.0768 -340.966
7	'4' -1265.54 18.5509 -326.92
8	'5' -1241.29 -1.29065 -122.416
9	'6' -1159.81 16.0343 -37.2407
10	'7' -826.322 22.7737 -657.545
11	'8' -1708.01 -28.4317 -122.514
12	'9' -1649.89 4.10189 318.891
13	'10' -1194.84 51.5638 216.238
14	'11' -1312.08 6.7076 624.364
15	'12' -996.974 3.74719 455.442
16	'13' -682.096 2.03071 734.905
17	'14' -620.413 11.213 -125.674
18	'15' -438.52 10.2667 -416.155
19	'16' -247.204 15.5366 289.394
20	'17' 36.5928 129.909 793.455
21	'18' 311.973 71.0452 687.718
22	'19' 224.245 53.9473 270.324
23	'20' 224.943 99.1604 -129.685
24	'21' 447.912 16.6567 -318.137
25	'22' 443.647 -4.09856 -450.956
26	'23' 847.985 140.823 435.32
27	'24' 858.172 152.291 165.849
28	'25' 899.921 15.997 -673.119
29	'26' 1328.01 17.4509 -335.946
30	'27' 1702.17 96.1279 -273.419
31	'28' 1311.2 126.413 122.319
32	'29' 1777.73 134.405 -79.984
33	'30' 1529.54 232.802 550.967
34	'1' 1244.35 257.51 514.41
35	'2' 1418.55 105.654 -237.521
36	'3' 662.143 111.931 320.239
37	'4' 159.222 75.0792 311.851
38	'5' 267.066 164.55 559.102
39	'6' -632.454 48.1967 533.411
40	'7' -1103.95 68.2613 339.371
41	'8' -913.171 60.4786 -265.447
42	'9' -1370.71 19.3914 -236.585
43	'10' 88.552 69.0364 -167.834
44	'TP-to_Desert_Highlands' 675.41 124.05 880.34
45	'1' 719.725 182.527 -763.697
46	'2' 110.749 140.126 -610.62
47	'3' 212.841 242.403 -454.242
48	'4' 539.736 190.62 -411.503
49	'5' 410.541 290.752 39.6059
50	'6' 330.177 169.439 -192.873
51	'7' 1332.41 267.348 -74.1437
52	'8' 1518.46 90.3719 -540.219
53	'9' 1129.04 356.871 238.651
54	'10' 559.362 270.676 518.927
55	'11' 766.007 375.923 847.467
56	'12' 603.139 171.059 144.119
57	'13' -81.356 299.185 448.537
58	'14' 79.6578 325.307 441.757
59	'15' 51.876 402.273 675.531
60	'16' -246.49 347.41 700.859
61	'17' -692.937 368.979 113.474
62	'18' -229.552 336.676 -323.056
63	'19' -557.623 84.0996 -337.816
64	'20' -898.649 163.41 -328.223
65	'21' -957.125 459.252 518.278
66	'22' -1110.79 392.557 790.039
67	'23' -1553.51 420.291 495.898
68	'24' -1529.63 475.29 191.752
69	'25' -1167.32 621.745 -8.53696
70	'26' -1249.29 412.572 -279.764
71	'27' -1491.75 368.021 -227.121
72	'28' -1507.68 238.021 -426.481
73	'29' -1545.48 64.3443 -641.7
74	'30' 1772.33 201.05 699.19
75	'31' 734.056 198.775 760.633
76	'1' 645.401 200 -844.011
77	'2' 586.623 256.193 428.338
78	'3' -158.327 310.915 518.295
79	'4' -1593.06 420.753 519.089
80	'5' -347.385 18.4002 -643.87
81	'1' 258.163 224.289 -762.835
82	'2' 254.389 245.308 -419.989
83	'3' 1176.61 345.386 293.357
84	'4' 742.597 324.194 770.243
85	'5' -305.534 383.74 513.879
86	'6' -1560.88 427.236 171.776
87	'7' -1397.56 367.183 -409.482
88	'8' -1160.06 683.417 -356.811
89	'9' -763.799 75.8241 -555.033
90	'10' -645.852 78.0782 -675.88
91	'11' 1420.19 286.061 -345.221
92	'TP_to_Crystal_Oasis' 671.67 199.37 -896.95
93	'TP_to_Elon_Riverlands' 1285.71 26.03 -714.13
94	'1' 782.258 107.762 710.253
95	'2' 248.711 41.4083 120.625
96	'3' -703.668 5.86648 -15.5894
97	'1' 724.337 114.499 1075.68
98	'2' 872.698 119.208 909.924
99	'3' 348.944 117.844 917.47
100	'4' 466.823 95.5228 605.487
101	'5' 630.55 52.7319 413.195
102	'6' -188.845 134.288 899.023
103	'7' -189.723 3.24208 1165.93
104	'8' -464.696 115.301 1174.87
105	'9' -953.257 133.646 1220.3
106	'10' -1190.15 102.116 1224.09
107	'11' -215.543 89.9775 464.139
108	'12' -152.846 33.2536 -2.52997
109	'13' -437.513 6.06582 207.01
110	'14' -866.595 119.449 -287.263
111	'15' -559.841 3.29038 -653.836
112	'16' -1257.86 18.4968 -766.713
113	'17' -1120.02 12.3601 -1002.47
114	'18' 48.9016 -0.0499493 -1212.37
115	'19v2' 423.845 5.8481 -1101.1
116	'20' 448.774 32.5961 -865.413
117	'21' -276.426 56.2662 -338.893
